profile_name,ahp_profile,fuzzy_profile,patient_id,mean_total_risk,max_total_risk,final_total_risk,top1_count,notice_count,help_count
ahp_山口__fuzzy_山口,山口,山口,A,0.9019743940719965,0.9060347746542268,0.9015469855896564,2,0,0
ahp_山口__fuzzy_山口,山口,山口,B,0.8139268373564631,0.8216342914376642,0.813115526400547,0,0,0
ahp_山口__fuzzy_山口,山口,山口,C,0.9025355318455061,0.9065726691853416,0.9021105700202604,19,0,0
ahp_山口__fuzzy_百武,山口,百武,A,0.2958371628748159,0.3495170986514221,0.2901866433193836,2,1,0
ahp_山口__fuzzy_百武,山口,百武,B,0.24176711632528564,0.2917999786029211,0.2365004992434293,2,0,0
ahp_山口__fuzzy_百武,山口,百武,C,0.2961817578490115,0.3498849368680128,0.290528791636485,17,1,0
ahp_百武__fuzzy_山口,百武,山口,A,0.9150600679936878,0.9253514644508846,0.9139767631034568,2,1,0
ahp_百武__fuzzy_山口,百武,山口,B,0.8311505196153629,0.851608470348132,0.8289970511171765,0,0,0
ahp_百武__fuzzy_山口,百武,山口,C,0.921381654558625,0.9309071220582442,0.9203789737691912,19,1,0
ahp_百武__fuzzy_百武,百武,百武,A,0.34884831422157675,0.5013826446347517,0.3327920689149268,2,1,0
ahp_百武__fuzzy_百武,百武,百武,B,0.292271788564131,0.4346395647017327,0.277285706865436,2,1,0
ahp_百武__fuzzy_百武,百武,百武,C,0.35311068258607264,0.5064109419568245,0.336973813178625,17,1,0
