profile_name,ahp_profile,fuzzy_profile,patient_id,mean_total_risk,max_total_risk,final_total_risk,top1_count,notice_count,help_count
ahp_山口__fuzzy_山口,山口,山口,A,0.8848370805361776,0.8896073166143643,0.8843349504226843,0,0,0
ahp_山口__fuzzy_山口,山口,山口,B,0.7899600450385449,0.7986602427730474,0.7890442347507025,0,0,0
ahp_山口__fuzzy_山口,山口,山口,C,0.89394448652598,0.8983374789841413,0.8934820662672265,21,1,0
ahp_山口__fuzzy_百武,山口,百武,A,0.28531313046345264,0.3382832107441025,0.2797373325391736,2,0,0
ahp_山口__fuzzy_百武,山口,百武,B,0.22704909773835855,0.2760892163626928,0.2218869799884286,0,0,0
ahp_山口__fuzzy_百武,山口,百武,C,0.2909059928231101,0.3442533167237855,0.2852904850440915,19,0,0
ahp_百武__fuzzy_山口,百武,山口,A,0.902286570941523,0.9141256154742896,0.9010403557275474,0,0,0
ahp_百武__fuzzy_山口,百武,山口,B,0.8127884978616813,0.8354712072110312,0.8104008442459603,0,0,0
ahp_百武__fuzzy_山口,百武,山口,C,0.9179054137617575,0.927852065636926,0.9168583977748976,21,1,0
ahp_百武__fuzzy_百武,百武,百武,A,0.34023570579173795,0.4912223881293422,0.3243423708088322,2,1,0
ahp_百武__fuzzy_百武,百武,百武,B,0.2798910832100061,0.4200341007310276,0.2651391866288459,2,0,0
ahp_百武__fuzzy_百武,百武,百武,C,0.35076680598994725,0.5036458809851502,0.3346742717799258,17,1,0
